id,identifier,name,course_type,credit,period,instructor,college,major,note
82525,20191005097,财产/责任保险,专业选修,3,0,李雪霜,经济与管理学院,,
82524,20191005096,保险投资管理,专业选修,2,0,田玲,经济与管理学院,,
82523,20191005095,社会保险,专业选修,2,0,李雪霜,经济与管理学院,,
82522,20191005094,风险管理,专业必修,3,0,杨琛,经济与管理学院,,
82521,20191005093,保险学原理,专业必修,3,0,潘国臣,经济与管理学院,,
82520,20191025015,基础药理学,专业必修,2.5,0,乐江,医学院,,
82519,20191025010,机能学实验（二）,专业必修,1.5,0,汪晖,医学院,,
82518,20191014104,地理学综合实习,专业必修,1,0,郑永宏,资源与环境科学学院,,
82517,20191014058,DEM分析与可视化,专业选修,2,0,江文萍,资源与环境科学学院,,
82516,20191014026,计算机图形学,专业必修,2,0,王明军,资源与环境科学学院,,
82515,20191014068,地图电子出版,专业必修,2,0,朱海红,资源与环境科学学院,,
82514,20191014052,地图艺术设计,专业必修,2,0,高峰,资源与环境科学学院,,
82513,20191014156,专题地图编制与设计,专业必修,3,0,马晨燕,资源与环境科学学院,,
82512,20191014101,普通地图编制课程设计,专业必修,2,0,尚清芳,资源与环境科学学院,,
82511,20191014009,数字地图制图原理,专业必修,2,0,李精忠,资源与环境科学学院,,
82510,20183057917,大学物理D1,公共基础必修,4,64,艾志伟,公共物理教学,物理重修班,
82509,20183056363,概率论与数理统计D,公共基础选修,2,32,钟六一,公共数学教学,高数重修班,上课地点1区3-302
82508,20191021086,嵌入式系统设计,专业选修,1,0,刘树波,计算机学院,,
82507,20191021089,嵌入式系统,专业选修,3,0,袁志勇,计算机学院,,
82506,20191013096,生物化学技术,专业选修,3,0,黄健,生命科学学院,,
82505,20191013039,生物制品学,专业选修,2,0,徐进平,生命科学学院,,
82504,20191029226,中国近代史专题,专业选修,2,0,李少军,历史学院,,
82503,20191034069,保险精算,专业选修,3,0,刘伟兵,政治与公共管理学院,,
82502,20191034034,社会保障制度国际比较,专业选修,3,0,张奇林,政治与公共管理学院,,
82501,20191034015,公共财政与税务,专业必修,3,0,杨红燕,政治与公共管理学院,,
82500,20191034010,经济法,专业选修,3,0,李运华,政治与公共管理学院,,
82499,20191034007,社会保险,专业必修,3,0,张郧,政治与公共管理学院,,
82498,20191034006,劳动经济学,专业必修,3,0,杨海文,政治与公共管理学院,,
82497,20191034003,风险管理,专业选修,2,0,薛惠元,政治与公共管理学院,,
82496,20191034002,保险学原理,专业选修,3,0,向运华,政治与公共管理学院,,
82495,20183057919,大学物理B（上）,公共基础必修,3.5,56,王平,公共物理教学,物理重修班,
82494,20191016951,钢筋混凝土结构课程设计,专业必修,1,0,刘素梅,水利水电学院,,
82493,20191016950,结构力学A,专业必修,4,0,周艳国,水利水电学院,,
82492,20191016949,钢筋混凝土结构,专业必修,4,0,刘素梅,水利水电学院,,
82491,20191016948,土力学,专业必修,3,0,庄艳峰,水利水电学院,,
82490,20191016417,流体力学,专业选修,2,0,李丹,水利水电学院,,
82489,20191016384,工程水文及水利计算,专业必修,3,0,熊立华,水利水电学院,,
82488,20191016724,地质实习,专业必修,0.5,0,杨志兵,水利水电学院,,
82487,20191016717,工程地质,专业必修,2,0,杨志兵,水利水电学院,,
82486,20191002178,实用语篇赏析,专业选修,2,0,邓鹂鸣,外国语言文学学院,,
82485,20191002171,英汉商务翻译,专业选修,2,0,官继慧,外国语言文学学院,,
82484,20191002174,日语（2）,公共必修,3,0,何国晖,外国语言文学学院,,
82483,20191021204,模式识别,专业选修,2,0,梁超,计算机学院,,
82482,20191013068,生物信息学,专业选修,2,0,马文涛,生命科学学院,,
82481,20191010452,计算力学,专业选修,3,0,赵晓飞,数学与统计学院,,
82480,20191010501,多元统计分析,专业必修,4,0,冯艳钦,数学与统计学院,,
82479,20191010315,宏观经济学,专业选修,3,0,蔡东汉,数学与统计学院,,
82478,20191017775,电力系统过电压,专业选修,2,0,蔡力,电气与自动化学院,,
82477,20191010518,数值分析（2）,专业必修,3,0,吕锡亮,数学与统计学院,,
82476,20191012155,仪器分析实验,专业必修,2,0,袁荃,化学与分子科学学院,,
82475,20191012114,分子模拟实验,专业必修,2,0,侯华,化学与分子科学学院,,
82474,20191012063,生物化学,专业选修,3,0,田?,化学与分子科学学院,,
82473,20182038515,儿科实习,专业必修,3,0,黄星原,第一临床学院,,
82472,20182038511,妇产科实习,专业必修,4,0,杨菁,第一临床学院,,
82471,20182038508,外科实习,专业必修,7,0,刘修恒,第一临床学院,,
82470,20191010430,微分几何,专业选修,4,0,李光汉,数学与统计学院,,
82469,20191011895,材料科学进展,专业选修,2,0,潘春旭,物理科学与技术学院,,
82468,20191011908,射频集成电路设计,专业选修,3,0,何进,物理科学与技术学院,,
82467,20191011902,磁学与磁性材料,专业选修,2,0,严高林,物理科学与技术学院,,
82466,20191011897,广义相对论,专业选修,3,0,贾俊基,物理科学与技术学院,,
82465,20191033008,宗教心理学,专业选修,3,0,姚彬彬,哲学学院,,
82464,20191033965,语言哲学,专业选修,3,0,朱志方,哲学学院,,
82463,20191033964,当代国外马克思主义哲学,专业选修,3,0,李佃来,哲学学院,,
82462,20191033961,毛泽东邓小平哲学,专业选修,3,0,盛福刚,哲学学院,,
82461,20191033457,德国古典哲学,专业选修,2,0,周玄毅,哲学学院,,
82460,20191033454,中国美学专题,专业选修,2,0,范明华,哲学学院,,
82459,20191016819,河流管理学,专业选修,1,0,谈广鸣,水利水电学院,,
82458,20191016343,水电站水库运行与调度,专业必修,2.5,0,艾学山,水利水电学院,,
82457,20191016338,水污染控制工程,专业必修,1.5,0,徐晶,水利水电学院,,
82456,20191024149,GNSS原理及其应用,专业必修,3,0,宋伟伟,测绘学院,,
82455,20191031037,世界华文文学经典研读,专业选修,2,0,张晶,文学院,,
82454,20191003126,中外经典广告案例评析,专业选修,2,0,刘艺琴,新闻与传播学院,,
82453,20191011911,纳米科学与技术,专业选修,3,0,石瑛,物理科学与技术学院,,
82452,20191011990,实验物理III,专业必修,2,0,蔡光旭,物理科学与技术学院,,
82451,20191045064,编译原理,专业选修,3,0,李莉,国家网络安全学院,,
82450,20191016379,水资源规划与管理,专业必修,2,0,董前进,水利水电学院,,
82449,20191013059,植物发育生物学,专业选修,2,0,吕应堂,生命科学学院,,
82448,20191013053,植物生理学,专业选修,2,0,李家儒,生命科学学院,,
82447,20191024054,FORTRAN 语言程序设计,专业选修,2,0,温扬茂,测绘学院,,
82446,20191024070,重力与固体潮,专业必修,4,0,褚永海,测绘学院,,
82445,20191024034,地球物理学原理,专业必修,3,0,陈巍,测绘学院,,
82444,20191024030,地热学,专业选修,2.5,0,张双喜,测绘学院,,
82443,20191024029,地磁学,专业必修,3,0,王正涛,测绘学院,,
82442,20191024028,地电学,专业选修,3,0,王正涛,测绘学院,,
82441,20191020037,建筑施工,专业选修,2,0,陈悦华,土木建筑工程学院,,
82440,20191019007,建筑设备,专业选修,2,0,庞辉,城市设计学院,,
82439,20191019032,室内设计原理,专业选修,1,0,任亚鹏,城市设计学院,,
82438,20191019014,建筑师业务,专业选修,1,0,兰兵,城市设计学院,,
82437,20191019087,城市设计方法,专业选修,1,0,张翰卿,城市设计学院,,
82436,20191019077,建筑设计（9）,专业必修,3,0,兰兵,城市设计学院,,
82435,20191019010,城市设计,专业必修,3,0,张翰卿,城市设计学院,,
82434,20183023010,大学生软件设计训练,公共基础选修,2,16,孟小亮,遥感信息工程学院,,1-2周；原国软楼5楼国际联合实验室
82433,20191004162,数字图书馆导论,专业必修,3,0,吴志强,信息管理学院,,
82432,20191004161,文献学概论,专业选修,3,0,李明杰,信息管理学院,,
82431,20191004160,文献计量学,专业选修,3,0,杨思洛,信息管理学院,,
82430,20191004159,图书馆与信息中心管理,专业必修,3,0,周力虹,信息管理学院,,
82429,20191004158,全球视野下的图书情报事业,专业必修,2,0,吴钢,信息管理学院,,
82428,20191004157,图书馆学研究方法,专业必修,3,0,陈传夫,信息管理学院,,
82427,20191004163,信息系统设计与应用,专业必修,3,0,吴丹,信息管理学院,,
82426,20191002664,英语报刊选读,专业选修,2,0,何佳韦,外国语言文学学院,,
82425,20191014046,定量遥感,专业选修,2,0,陈奕云,资源与环境科学学院,,
82424,20191014055,土地利用规划,专业必修,2,0,耿红,资源与环境科学学院,,
82423,20191014049,资源环境信息系统,专业选修,2,0,代侦勇,资源与环境科学学院,,
82422,20191014043,空间数据库原理,专业选修,2,0,万幼,资源与环境科学学院,,
82421,20191014029,面向对象的程序设计,专业选修,2,0,游涟,资源与环境科学学院,,
82420,20191014096,区域规划综合实习,专业必修,2,0,何建华,资源与环境科学学院,,
82419,20191005206,服务运营管理,专业必修,3,0,冯华,经济与管理学院,,
82418,20191005205,采购与供应管理,专业必修,2,0,戴宾,经济与管理学院,,
82417,20191005204,供应链管理实验,专业必修,1,0,张光明,经济与管理学院,,
82416,20191005203,供应链管理,专业必修,2,0,张光明,经济与管理学院,,
82415,20191005202,物流管理,专业必修,2,0,许明辉,经济与管理学院,,
82414,20191045079,多媒体技术,专业选修,3,0,艾浩军,国家网络安全学院,,
82413,20191045079,多媒体技术,专业选修,3,0,艾浩军,国家网络安全学院,,
82412,20191021143,数据库系统实现,专业选修,3,0,彭智勇,计算机学院,,
82411,20191005591,随机过程,专业必修,3,0,林乾,经济与管理学院,,
82410,20191005209,博弈论,专业选修,3,0,孙祥,经济与管理学院,,
82409,20191045067,主流操作系统安全技术,专业选修,2,0,张立强,国家网络安全学院,,
82408,20191045062,信息隐藏技术,专业选修,3,0,王丽娜,国家网络安全学院,,
82407,20191034032,行政监督学,专业选修,3,0,石书伟,政治与公共管理学院,,
82406,20191034031,市政学,专业选修,3,0,东晓,政治与公共管理学院,,
82405,20191034027,西方行政学说史,专业必修,3,0,汤惠琴,政治与公共管理学院,,
82404,20191034025,公共财政学,专业必修,3,0,黄景驰,政治与公共管理学院,,
82403,20191034016,公共组织财务管理,专业选修,3,0,黄景驰,政治与公共管理学院,,
82402,20191034012,行政组织学,专业必修,3,0,田蕴祥,政治与公共管理学院,,
82401,20191017113,电力信息技术,专业选修,2,0,刘志雄,电气与自动化学院,,
82400,20191017106,工程电磁场及高压电器综合实验,专业必修,0.5,0,黄道春,电气与自动化学院,,
82399,20191017050,高电压工程,专业必修,2,0,袁佳歆,电气与自动化学院,,
82398,20191021093,自然语言处理,专业选修,2,0,文卫东,计算机学院,,
82397,20191021091,虚拟现实与可视化,专业选修,2,0,赵俭辉,计算机学院,,
82396,20191021087,算法设计与分析,专业必修,3,0,刘娟,计算机学院,,
82395,20191021090,数据库原理与实现,专业必修,4,0,刘斌,计算机学院,,
82394,20191021095,数据库设计与实现,专业必修,0.5,0,王黎维,计算机学院,,
82393,20191021094,计算机网络应用设计,专业必修,1,0,周浩,计算机学院,,
82392,20191021081,计算机体系结构,专业选修,2,0,陈丹,计算机学院,,
82391,20191021088,编译原理,专业必修,3,0,王汉飞,计算机学院,,
82390,20191014091,不动产估价实务,专业选修,2.5,0,刘洋,资源与环境科学学院,,
82389,20191014070,土地整理规划与设计,专业必修,2,0,张金亭,资源与环境科学学院,,
82388,20191004186,毕业实习,专业必修,4,0,翁子扬,信息管理学院,,
82387,20191038038,精神病学,专业必修,1.5,0,王高华,第一临床学院,,
82386,20191038021,临床儿科学,专业必修,2.5,0,黄星原,第一临床学院,,
82385,20191038046,中医学,专业选修,2,0,宋恩峰,第一临床学院,,
82384,20191038045,皮肤病与性病学,专业选修,1.5,0,雷铁池,第一临床学院,,
82383,20191025005,法医学,专业选修,2,0,孟祥志,医学院,,
82382,20191066012,流行病学,专业必修,1,0,燕虹,健康学院,,
82381,20191038014,临床妇产科学,专业必修,2.5,0,杨菁,第一临床学院,,
82380,20191038007,临床外科学,专业必修,3.5,0,刘修恒,第一临床学院,,
82379,20191066033,循证医学,专业必修,1.5,0,刘晴,健康学院,,
82378,20191066027,卫生事业管理,专业必修,2,0,王全,健康学院,,
82377,20191066007,儿童少年卫生学,专业选修,2.5,0,李十月,健康学院,,
82376,20191066007,儿童少年卫生学,专业选修,2.5,0,李十月,健康学院,,
82375,20191066001,卫生毒理学,专业必修,3,0,汪春红,健康学院,,
82374,20191066001,卫生毒理学,专业必修,3,0,汪春红,健康学院,,
82373,20191066038,社会调查综合实践,专业选修,1,0,崔丹,健康学院,,
82372,20191066038,社会调查综合实践,专业选修,1,0,崔丹,健康学院,,
82371,20191031015,现代语言学名著研读,专业选修,2,0,郭婷婷,文学院,,
82370,20191031045,红楼梦研究,专业选修,2,0,陈文新,文学院,,
82369,20191031033,中国现代文学名家专题,专业选修,2,0,荣光启,文学院,,
82368,20191031012,中国古代器物文化,专业选修,2,0,萧圣中,文学院,,
82367,20191013089,细胞工程,专业选修,2,0,周荣家,生命科学学院,,
82366,20191013052,生理学,专业选修,3,0,李晓东,生命科学学院,,
82365,20191019069,模型塑造方法,专业选修,3,0,穆勤远,城市设计学院,,
82364,20191019030,交通工具设计,专业选修,2,0,邓俊,城市设计学院,,
82363,20191021132,Windows原理与应用,专业选修,3,0,刘敏忠,计算机学院,,
82362,20191005174,全球营销,专业选修,2,0,李晓,经济与管理学院,,
82361,20191005173,新产品营销,专业必修,2,0,黄静,经济与管理学院,,
82360,20191005172,营销调研实验,专业必修,1,0,曾伏娥,经济与管理学院,,
82359,20191005171,市场营销调研,专业必修,2,0,曾伏娥,经济与管理学院,,
82358,20191005170,消费者行为实验,专业必修,1,0,朱华伟,经济与管理学院,,
82357,20191005169,消费者行为学,专业必修,2,0,朱华伟,经济与管理学院,,
82356,20191005168,电子商务模拟实验,专业选修,1,0,廖以臣,经济与管理学院,,
82355,20191005166,社会心理学,专业必修,2,0,崔楠,经济与管理学院,,
82354,20191002200,英汉商务翻译,专业选修,2,0,黄莉,外国语言文学学院,,
82353,20191010794,交换代数,专业选修,3,0,汪春晖,数学与统计学院,,
82352,20191033520,知识论,专业选修,4,0,潘磊,哲学学院,,
82351,20191033519,分析哲学,专业选修,4,0,叶茹,哲学学院,,
82350,20191033007,宗教哲学,专业选修,2,0,徐?,哲学学院,,
82349,20191004125,期刊策划与运营,专业选修,3,0,杨丹丹,信息管理学院,,
82348,20191004128,网络营销（实践）,专业选修,1,0,许洁,信息管理学院,,
82347,20191004127,网络营销（理论）,专业选修,2,0,许洁,信息管理学院,,
82346,20191004123,出版电子商务,专业选修,3,0,张美娟,信息管理学院,,
82345,20191004024,数字出版概论,专业必修,3,0,王晓光,信息管理学院,,
82344,20191004023,网络编辑,专业必修,3,0,姚永春,信息管理学院,,
82343,20191024015,数字摄影测量学,专业必修,2,0,朱惠萍,测绘学院,,
82342,20191023757,工程测量,专业选修,2,0,李欣,遥感信息工程学院,,
82341,20191016918,工程地质及水文地质,专业必修,2.5,0,陈益峰,水利水电学院,,
82340,20191020056,土力学,专业必修,2.5,0,侍倩,土木建筑工程学院,,
82339,20191016852,建筑材料,专业必修,2,0,吴定燕,水利水电学院,,
82338,20191020088,钢筋混凝土结构课程设计,专业必修,0.5,0,安旭文,土木建筑工程学院,,
82337,20191020084,钢筋混凝土结构,专业必修,3,0,安旭文,土木建筑工程学院,,
82336,20191016402,土壤与农作,专业必修,2,0,陈维宁,水利水电学院,,
82335,20191020132,弹性力学及有限元,专业选修,2,0,刘泽,土木建筑工程学院,,
82334,20191020097,钢结构,专业选修,2,0,程晓燕,土木建筑工程学院,,
82333,20191016881,水资源规划与管理,专业必修,1.5,0,邵东国,水利水电学院,,
82332,20191016400,工程经济,专业必修,1.5,0,王修贵,水利水电学院,,
82331,20191016399,环境水利学,专业选修,1.5,0,伍靖伟,水利水电学院,,
82330,20191016398,土壤与农作实验,专业必修,0.5,0,陈维宁,水利水电学院,,
82329,20191016719,工程地质实习,专业必修,0.5,0,陈益峰,水利水电学院,,
82328,20191045078,编译原理,专业选修,3,0,李莉,国家网络安全学院,,
82327,20191045066,多媒体技术,专业选修,3,0,李晨亮,国家网络安全学院,,
82326,20191045030,软件逆向分析,专业选修,2,0,赵磊,国家网络安全学院,,
82325,20191021199,数字图像处理,专业选修,2,0,王峰,计算机学院,,
82324,20191002207,法语（2）,公共必修,3,0,苏?,外国语言文学学院,,
82323,20191021205,软件体系结构,专业选修,2,0,刘浩文,计算机学院,,
82322,20191017640,直流输电原理及运行,专业选修,1.5,0,方华亮,电气与自动化学院,,
82321,20191017065,高电压综合试验与实践（2）,专业必修,0.5,0,关伟民,电气与自动化学院,,
82320,20191017052,高压电器,专业选修,1.5,0,黄道春,电气与自动化学院,,
82319,20191017615,柔性交直流输配电原理及应用,专业选修,2,0,陈柏超,电气与自动化学院,,
82318,20191031086,教育学,专业必修,2,0,王郢,文学院,,
82317,20191006406,行政法实例研习,专业选修,2,0,黄启辉,法学院,,
82316,20191006477,行政程序法,专业选修,2,0,胡芬,法学院,,
82315,20191006342,社会保障法,专业选修,2,0,张荣芳,法学院,,
82314,20191024008,遥感原理与应用,专业必修,2.5,0,李妍,测绘学院,,
82313,20191013120,病毒学实验,专业选修,1.5,0,,生命科学学院,,
82312,20191013102,肿瘤生物学,专业选修,2,0,李友军,生命科学学院,,
82311,20191013078,免疫学,专业选修,3,0,钟波,生命科学学院,,
82310,20191013060,植物发育生物学,专业选修,2,0,吕应堂,生命科学学院,,
82309,20191013056,动物及人类发育生物学,专业选修,3,0,周严,生命科学学院,,
82308,20191013069,植物生殖生物学,专业选修,2,0,孙蒙祥,生命科学学院,,
82307,20191013113,动物生理学实验,专业选修,1,0,马文涛,生命科学学院,,
82306,20191013062,生态学,专业选修,2,0,吴中华,生命科学学院,,
82305,20191010793,微分几何,专业必修,4,0,陈群,数学与统计学院,,
82304,20191010792,拓扑学,专业必修,4,0,江宁,数学与统计学院,,
82303,20191010797,概率论,专业必修,4,0,张希承,数学与统计学院,,
82302,20191021190,Windows编程,专业选修,1,0,胡继承,计算机学院,,
82301,20191021208,计算机接口与通信,专业选修,3,0,孔若杉,计算机学院,,
82300,20191021192,Windows编程,专业选修,1,0,刘纪平,计算机学院,,
82299,20191021013,人工智能,专业选修,2,0,王玲玲,计算机学院,,
82298,20191021207,软件体系结构,专业选修,2,0,应时,计算机学院,,
82297,20191017070,电气工程基础（上）,专业必修,3,0,柯德平,电气与自动化学院,,
82296,20191017043,高电压工程,专业必修,2,0,陶劲松,电气与自动化学院,,
82295,20191021189,商务智能,专业选修,2,0,吴小莹,计算机学院,,
82294,20191021209,计算机接口与通信,专业选修,3,0,高戈,计算机学院,,
82293,20191021195,Windows编程实验,专业选修,0.5,0,刘纪平,计算机学院,,
82292,20191027012,药物化学,专业必修,3,0,周海兵,药学院,,
82291,20191027010,药理学,专业必修,3,0,丁虹,药学院,,
82290,20191027039,药理学实验,专业必修,1.5,0,丁虹,药学院,,
82289,20191027034,生药学实验,专业选修,1,0,汤俊,药学院,,
82288,20191027019,生药学,专业选修,2,0,余建清,药学院,,
82287,20191027018,中药学,专业必修,2,0,汤俊,药学院,,
82286,20191027017,药用高分子材料,专业选修,2,0,吴松,药学院,,
82285,20191027014,药物化学实验,专业必修,1.5,0,吴松,药学院,,
82284,20191005153,跨文化人力资源管理,专业选修,2,0,胡羚燕,经济与管理学院,,
82283,20191005152,管理沟通,专业必修,2,0,李锡元,经济与管理学院,,
82282,20191005149,人力资源管理,专业必修,2,0,涂乙冬,经济与管理学院,,
82281,20191005147,社会心理学,专业选修,2,0,吴欢伟,经济与管理学院,,
82280,20191010316,数学物理方程,专业选修,4,0,赵会江,数学与统计学院,,
82279,20191010305,财务管理,专业选修,3,0,王玉敏,数学与统计学院,,
82278,20191010523,金融工程,专业选修,3,0,胡亦钧,数学与统计学院,,
82277,20191018040,发电厂工程材料,专业选修,2,0,杨兵,动力与机械学院,,
82276,20191018043,电厂化学概论,专业选修,2,0,李正奉,动力与机械学院,,
82275,20191011294,量子力学基础,专业必修,2.5,0,石瑛,物理科学与技术学院,,
82274,20191018038,工程热力学,专业必修,3,0,刘先斐,动力与机械学院,,
82273,20191018039,传热学,专业必修,3,0,熊扬恒,动力与机械学院,,
82272,20191018041,原子核物理,专业必修,2.5,0,聂矗,动力与机械学院,,
82271,20191018042,核辐射防护与探测,专业选修,2,0,余亮英,动力与机械学院,,
82270,20191018037,计算机辅助设计,专业选修,2,0,袁泽虎,动力与机械学院,,
82269,20191010370,拓扑学,专业必修,4,0,徐栩,数学与统计学院,,
82268,20191010515,概率论,专业必修,4,0,刘禄勤,数学与统计学院,,
82267,20191005079,国际投资理论,专业必修,3,0,杜莉,经济与管理学院,,
82266,20191005077,世界经济概论,专业必修,3,0,张彬,经济与管理学院,,
82265,20191005073,国际金融概论,专业必修,3,0,马红霞,经济与管理学院,,
82264,20191005076,国际市场营销,专业选修,2,0,李晓,经济与管理学院,,
82263,20191005074,国际贸易理论,专业必修,3,0,张天顶,经济与管理学院,,
82262,20191031070,中国现代文学思潮,专业选修,2,0,陈国恩,文学院,,
82261,20191031043,唐宋文学名家研究,专业选修,2,0,汪超,文学院,,
82260,20191017008,计算机控制技术,专业必修,3,0,张荣,电气与自动化学院,,
82259,20191029228,中国史学典籍导读(上),专业选修,3,0,宋华强,历史学院,,
82258,20191017097,电机学（下）,专业必修,3,0,刘启胜,电气与自动化学院,,
82257,20191017115,信号与自动控制综合实验,专业必修,0.5,0,彭晓涛,电气与自动化学院,,
82256,20191018049,机电传动控制,专业必修,2,0,彭卫平,动力与机械学院,,
82255,20191018054,机械设计课程设计,专业必修,1.5,0,姜华,动力与机械学院,,
82254,20191033959,马克思主义哲学原理,专业必修,3,0,刘建卓,哲学学院,,
82253,20191005156,绩效考核与薪酬管理实践,专业必修,1,0,余泽忠,经济与管理学院,,
82252,20191005155,绩效考核与薪酬管理,专业必修,2,0,余泽忠,经济与管理学院,,
82251,20191005151,员工关系管理,专业选修,2,0,刘艳,经济与管理学院,,
82250,20191061446,社会学概论,公共选修,2,0,罗教讲,社会学系,,
82249,20191033907,人才选拔的理论与方法,专业选修,2,0,胡军生,哲学学院,,
82248,20191033906,西方心理学史,专业必修,3,0,师领,哲学学院,,
82247,20191033903,临床心理学,专业必修,3,0,王志云,哲学学院,,
82246,20191033902,变态心理学,专业必修,3,0,徐华女,哲学学院,,
82245,20191031058,西方经典诗歌研读,专业选修,2,0,汪树东,文学院,,
82244,20191031029,六朝隋唐诗歌专题,专业选修,2,0,程磊,文学院,,
82243,20191016812,水利工程管理学,专业必修,2,0,石自堂,水利水电学院,,
82242,20191024057,FORTRAN 语言程序设计,专业必修,2,0,钟波,测绘学院,,
82241,20191024053,GNSS原理及其应用,专业必修,3,0,刘万科,测绘学院,,
82240,20191024035,地球物理学原理,专业选修,3,0,陈巍,测绘学院,,
82239,20191056209,微分几何,专业选修,2,0,孙俊,公共数学教学,,
82238,20191016919,工程地质及河流地貌,专业必修,2,0,王涛,水利水电学院,,
82237,20191020057,土力学,专业必修,2.5,0,杨金鑫,土木建筑工程学院,,
82236,20191016309,河流动力学实验,专业必修,0.5,0,张为,水利水电学院,,
82235,20191020089,钢筋混凝土结构课程设计,专业必修,0.5,0,邹良浩,土木建筑工程学院,,
82234,20191020083,钢筋混凝土结构,专业必修,3,0,邹良浩,土木建筑工程学院,,
82233,20191017033,电工学及电气设备,专业选修,1.5,0,张志毅,电气与自动化学院,,
82232,20191016824,河流动力学（双语）,专业必修,4.5,0,曹志先,水利水电学院,,
82231,20191016823,海岸工程学,专业必修,2.5,0,张小峰,水利水电学院,,
82230,20191016882,环境水力学,专业选修,2.5,0,槐文信,水利水电学院,,
82229,20191016722,地质实习,专业必修,0.5,0,王涛,水利水电学院,,
82228,20191019086,居住区规划原理,专业选修,1,0,于卓,城市设计学院,,
82227,20191019084,景观设计方法,专业选修,1,0,武静,城市设计学院,,
82226,20191019038,建筑设计(5),专业必修,3,0,Penny Lewis,城市设计学院,,
82225,20191019027,中国建筑史,专业必修,3,0,王炎松,城市设计学院,,
82224,20191019005,建筑物理,专业必修,4,0,熊燕,城市设计学院,,
82223,20191019091,建筑物理实验,专业必修,1,0,熊燕,城市设计学院,,
82222,20191019049,历史建筑保护,专业选修,1,0,Gerard Farquharson,城市设计学院,,
82221,20191019082,建筑设计计算机表达（2）,专业选修,1,0,Michael Findlater,城市设计学院,,
82220,20191019041,建筑设计(6),专业必修,3,0,郑静,城市设计学院,,
82219,20191020091,建筑结构及结构选型,专业必修,3,0,姜友华,土木建筑工程学院,,
82218,20191019098,陶艺,公共选修,2,0,张俊,城市设计学院,,
82217,20191005138,时间序列分析,专业选修,3,0,刘岩,经济与管理学院,,
82216,20191035037,数字媒体技术课程设计,专业必修,1,0,赵建君,印刷与包装系,,
82215,20191035036,印刷材料与适性课程设计,专业必修,0.5,0,周奕华,印刷与包装系,,
82214,20191035035,印刷质量检测与控制,专业必修,2,0,徐宏平,印刷与包装系,,
82213,20191035034,印刷设备,专业必修,2,0,徐宏平,印刷与包装系,,
82212,20191035033,印刷材料与适性,专业必修,2,0,周奕华,印刷与包装系,,
82211,20191035032,数字媒体技术,专业必修,2,0,赵建君,印刷与包装系,,
82210,20191035031,页面描述语言,专业必修,2,0,周奕华,印刷与包装系,,
82209,20191035030,计算机网络及应用,专业选修,2,0,赵建君,印刷与包装系,,
82208,20191035004,信息论与编码,专业选修,2,0,曹丽琴,印刷与包装系,,
82207,20191035029,特种印刷,专业选修,2,0,程红炬,印刷与包装系,,
82206,20191020029,工程成本规划与控制课程设计（管理）,专业必修,0.5,0,陈悦华,土木建筑工程学院,,
82205,20191020027,工程成本规划与控制,专业必修,2,0,陈悦华,土木建筑工程学院,,
82204,20191020025,国际工程承包,专业选修,1.5,0,孔文涛,土木建筑工程学院,,
82203,20191020023,国际贸易（双语）,专业选修,1.5,0,刘杏红,土木建筑工程学院,,
82202,20191020021,管理学,专业选修,2,0,朱红章,土木建筑工程学院,,
82201,20191020019,工程概预算课程设计,专业必修,0.5,0,杨琳,土木建筑工程学院,,
82200,20191020016,工程概预算,专业必修,1.5,0,杨琳,土木建筑工程学院,,
82199,20191014077,生物质资源及利用,专业选修,1,0,肖玲,资源与环境科学学院,,
82198,20191014006,环境仪器分析实验,专业选修,1,0,肖玲,资源与环境科学学院,,
82197,20191014005,环境仪器分析,专业选修,4,0,周培疆,资源与环境科学学院,,
82196,20191014035,环境工程学实验,专业必修,1,0,张道斌,资源与环境科学学院,,
82195,20191014034,环境工程学,专业必修,3,0,张道斌,资源与环境科学学院,,
82194,20191014004,环境化学实验,专业必修,1.5,0,吴峰,资源与环境科学学院,,
82193,20191014002,环境化学,专业必修,3,0,吴峰,资源与环境科学学院,,
82192,20191014071,环境管理学,专业选修,2,0,章玲,资源与环境科学学院,,
82191,20191031064,比较文学,专业选修,2,0,张晶,文学院,,
82190,20191045081,大数据处理技术,专业选修,3,0,石小川,国家网络安全学院,,
82189,20191045029,数字取证,专业选修,2,0,特聘教师1,国家网络安全学院,,
82188,20191045077,信息隐藏技术,专业选修,3,0,任延珍,国家网络安全学院,,
82187,20191002172,英语教学法,专业选修,2,0,姚兰,外国语言文学学院,,
82186,20191020009,给排水地理信息系统,专业选修,1.5,0,袁建平,土木建筑工程学院,,
82185,20191020008,泵站课程设计,专业必修,0.5,0,李江云,土木建筑工程学院,,
82184,20191020007,泵与泵站,专业必修,2,0,李江云,土木建筑工程学院,,
82183,20191020006,给排水管网课程设计,专业必修,0.5,0,周毅,土木建筑工程学院,,
82182,20191020005,给排水管网系统,专业必修,3,0,周毅,土木建筑工程学院,,
82181,20191020004,建筑给排水课程设计,专业必修,0.5,0,袁建平,土木建筑工程学院,,
82180,20191020003,建筑给排水工程,专业必修,3,0,方正,土木建筑工程学院,,
82179,20191014106,水处理生物学实验,专业必修,0.5,0,陈兰洲,资源与环境科学学院,,
82178,20191014021,水处理生物学,专业必修,1.5,0,陈兰洲,资源与环境科学学院,,
